# word	frequency
batalhador	2500
batalha	2500
batalhante	2500
batalhão	2500
batalhar	2500
bata	2500
batatada	2500
batata-doce	2500
batatal	2500
batata	2500
batateiral	2500
batateira	2500
batateiro	2500
batatudo	2500
bate-chapa	2500
batedeira	2500
batedela	2500
batedoiro	2500
batedor	2500
batedouro	2500
bategada	2500
bátega	2500
batela	2500
batelada	2500
batelão	2500
bate-latas	2500
batel	2500
batente	2500
bate-papo	2500
bate-que-bate	2500
bateria	2500
baterista	2500
bater	2500
bate-sola	2500
batida	2500
batom	2500
batina	2500
batoque	2500
batota	2500
batotar	2500
batotear	2500
batoteiro	2500
batotice	2500
batracoide	2500
batráquio	2500
batráquios	2500
batucada	2500
batucar	2500
batuque	2500
batuta	2500
baunilha	2500
baú	2500
bávaro	2500
bazar	2500
bazófia	2500
bazofiar	2500
bazófio	2500
bê-á-bá	2500
beata	2500
beataria	2500
beateiro	2500
beatério	2500
beático	2500
beatificante	2500
beatificar	2500
beatificatório	2500
beatífico	2500
beatitude	2500
beato	2500
beatorro	2500
bêbado	2500
bebedeira	2500
bebedice	2500
bêbedo	2500
bebedoiro	2500
bebedolas	2500
bebedor	2500
bebedouro	2500
bebedura	2500
bebé	2500
beberagem	2500
beberar	2500
beberete	2500
bebericar	2500
beberrão	2500
beberricar	2500
beber	2500
bebes	2500
bebestíveis	2500
bebida	2500
beco	2500
bedelhar	2500
bedelheiro	2500
bedelho	2500
beduíno	2500
bege	2500
begónia	2500
behaviourismo	2500
beiçada	2500
beiçana	2500
beiça	2500
beicinho	2500
beiçola	2500
beiço	2500
beiçudo	2500
beijadela	2500
beija-flor	2500
beija-mão	2500
beija-pé	2500
beijar	2500
beijocada	2500
beijocadela	2500
beijoca	2500
beijocar	2500
beijo	2500
beijoqueiro	2500
beirada	2500
beirado	2500
beiral	2500
beira-mar	2500
beira	2500
beirão	2500
beirar	2500
beirense	2500
beirinha	2500
bejense	2500
belas-artes	2500
beldade	2500
belenense	2500
beleza	2500
belfo	2500
belga	2500
beliche	2500
belicismo	2500
belicista	2500
bélico	2500
belicosidade	2500
belicoso	2500
beligerância	2500
beligerante	2500
beliscadura	2500
beliscão	2500
beliscar	2500
belisco	2500
belo	2500
bel-prazer	2500
beltrano	2500
beluca	2500
beluga	2500
belzebútico	2500
bem-aventurança	2500
bem-aventurar	2500
bem-ditoso	2500
bem-disposto	2500
bem-dizer	2500
bem-estar	2500
bem-educado	2500
bem-falante	2500
bem-fazer	2500
bem-me-quer	2500
bem-merecer	2500
bemolar	2500
bemol	2500
bemolizar	2500
bem-parecido	2500
bem-posto	2500
bem-querente	2500
bem-querer	2500
bem-soante	2500
bem-vindo	2500
bem-visto	2500
bênção	2500
bendito	2500
bendizer	2500
beneditino	2500
beneditismo	2500
beneficamente	2500
beneficência	2500
beneficente	2500
beneficiação	2500
beneficiado	2500
beneficiador	2500
beneficial	2500
beneficiário	2500
beneficiar	2500
benefício	2500
benéfico	2500
benemerência	2500
benemerente	2500
benemérito	2500
beneplácito	2500
benesse	2500
benevolência	2500
benevolente	2500
benévolo	2500
benfeitor	2500
benfeitoria	2500
benfeitorizar	2500
benfiquista	2500
bengalada	2500
bengala	2500
bengalão	2500
bengaleira	2500
bengaleiro	2500
bengalês	2500
bengali	2500
benguelense	2500
benignidade	2500
benigno	2500
benjamim	2500
bê	2500
benquerença	2500
bento	2500
benzedeiro	2500
benzedela	2500
benzedura	2500
benzeno	2500
benzer	2500
benzina	2500
benzoico	2500
benzol	2500
bequadro	2500
bera	2500
berbequim	2500
berbere	2500
berbérico	2500
berbicacho	2500
berbigão	2500
berbigoeira	2500
berçário	2500
berço	2500
beribérico	2500
beribéri	2500
berílio	2500
berimbau	2500
beringela	2500
berlinda	2500
berlinde	2500
berlinense	2500
berloque	2500
berma	2500
bermudas	2500
bernardo	2500
bernense	2500
bernês	2500
berrador	2500
berra	2500
berrante	2500
berrão	2500
berrar	2500
berregar	2500
berreiro	2500
berro	2500
besante	2500
besoirar	2500
besoiro	2500
besourar	2500
besouro	2500
besta	2500
besta-quadrada	2500
bestaria	2500
bestearia	2500
besteira	2500
besteiro	2500
bestial	2500
bestialidade	2500
bestializar	2500
bestiário	2500
bestidade	2500
bestificante	2500
bestificar	2500
bestiola	2500
besugo	2500
besuntadela	2500
besuntão	2500
besuntar	2500
beta	2500
beterrabal	2500
beterraba	2500
betonagem	2500
betonar	2500
betoneira	2500
betumadeira	2500
betumar	2500
betume	2500
betuminoso	2500
bexiga	2500
bexigar	2500
bexigoso	2500
bexigueiro	2500
bexiguento	2500
bezerrada	2500
bezerro	2500
biangular	2500
bianual	2500
biarticulado	2500
biatómico	2500
bibe	2500
biberão	2500
biblíaco	2500
bíblia	2500
biblicismo	2500
bíblico	2500
biblioclepta	2500
bibliofilia	2500
bibliofobia	2500
bibliografar	2500
bibliografia	2500
bibliologia	2500
bibliomania	2500
biblioteca	2500
bibliotecário	2500
biblioteconomia	2500
biblista	2500
biblística	2500
bicada	2500
bical	2500
bicanço	2500
bica	2500
bicapsular	2500
bicarbonato	2500
bicar	2500
bicéfalo	2500
bicelular	2500
bicentenário	2500
bicha-cadela	2500
bichanada	2500
bichanar	2500
bichaneiro	2500
bicha	2500
bichano	2500
bicharada	2500
bicharia	2500
bicharoco	2500
bicharrão	2500
bichar	2500
bicha-solitária	2500
bicheira	2500
bicheiro	2500
bichento	2500
bichoca	2500
bicho-careta	2500
bicho-carpinteiro	2500
bichoco	2500
bicho-dada	2500
bicho-da-seda	2500
bichos-da-seda	2500
bicho-de-conta	2500
bicho-papão	2500
bicho	2500
bichoso	2500
bichouro	2500
bicicleta	2500
bicipital	2500
bicípite	2500
bicolor	2500
bicôncavo	2500
bico	2500
biconvexo	2500
bicorne	2500
bicórneo	2500
bicromia	2500
bicudo	2500
bidão	2500
bidé	2500
bidentado	2500
bidimensional	2500
bidirecional	2500
biela	2500
bielorrusso	2500
bienal	2500
biénio	2500
bifacial	2500
bifana	2500
bifeira	2500
bifendido	2500
bife	2500
bífido	2500
bifocal	2500
biforme	2500
bifronte	2500
bifurcar	2500
bigamia	2500
bigamizar	2500
bígamo	2500
biglandular	2500
biglanduloso	2500
bigle	2500
biglobular	2500
bignónia	2500
bigodaça	2500
bigodado	2500
bigodear	2500
bigodeira	2500
bigode	2500
bigorna	2500
bigrama	2500
bijectiva	2500
bijetiva	2500
bijutaria	2500
bijuteria	2500
bilabiado	2500
bilabial	2500
bilaminado	2500
bilateral	2500
bilénio	2500
bilha	2500
bilhão	2500
bilhardar	2500
bilhardeiro	2500
bilharista	2500
bilhar	2500
bilheteira	2500
bilheteiro	2500
bilhete	2500
bilhete-postal	2500
bilião	2500
biliar	2500
biliário	2500
bilingue	2500
bilinguismo	2500
bilionário	2500
bilioso	2500
bilirrubina	2500
bílis	2500
bilocular	2500
bilro	2500
biltre	2500
bimarginado	2500
bimba	2500
bimembre	2500
bimensal	2500
bimestral	2500
bimestre	2500
bimotor	2500
binário	2500
binascido	2500
bingo	2500
binocular	2500
binoculizar	2500
binóculo	2500
binomial	2500
binómio	2500
binuclear	2500
biocombustível	2500
biodinâmica	2500
biodiversidade	2500
bioeletricidade	2500
bioenergética	2500
bioengenharia	2500
biofísica	2500
biogénese	2500
biogenésico	2500
biogenia	2500
biogeografia	2500
biografar	2500
biografia	2500
biografista	2500
biologia	2500
biológico	2500
biologismo	2500
biologista	2500
bioluminescência	2500
biomagnetismo	2500
biomassa	2500
biombo	2500
biomecânica	2500
biomédico	2500
biometria	2500
biomolécula	2500
biónico	2500
biopsia	2500
bioquímica	2500
bioquímico	2500
biosfera	2500
biossíntese	2500
biotecnologia	2500
biótico	2500
biotipologia	2500
biótipo	2500
biótopo	2500
bióxido	2500
bíparo	2500
bipartir	2500
bipatente	2500
bípede	2500
biperfurado	2500
biplano	2500
bipolar	2500
bipolarizar	2500
biprisma	2500
biquadrado	2500
biqueirada	2500
biqueira	2500
biquíni	2500
biquotidiano	2500
birmã	2500
birmane	2500
birmanês	2500
birra	2500
birrar	2500
birrefração	2500
birrento	2500
bisão	2500
bisar	2500
bisavó	2500
bisavô	2500
bisavós	2500
bisbilhotar	2500
bisbilhoteiro	2500
bisbilhotice	2500
biscainho	2500
bisca	2500
biscar	2500
biscatear	2500
biscateiro	2500
biscate	2500
biscato	2500
biscoitada	2500
biscoitaria	2500
biscoitar	2500
biscoiteiro	2500
biscoito	2500
biscoutada	2500
biscoutaria	2500
biscoutar	2500
biscouteira	2500
biscouteiro	2500
biscouto	2500
bis	2500
bismutado	2500
bismútico	2500
bismuto	2500
bisnaga	2500
bisnagar	2500
bisneto	2500
bisonho	2500
bisonte	2500
bispado	2500
bispal	2500
bispável	2500
bispo	2500
bissecção	2500
bissetar	2500
bissetor	2500
bissetriz	2500
bissecular	2500
bissemanal	2500
bissemanário	2500
bisseriado	2500
bissexto	2500
bissexuado	2500
bissexual	2500
bissexualidade	2500
bissílabo	2500
bisturi	2500
bitaite	2500
bitola	2500
bitolar	2500
bitonalidade	2500
biunivocamente	2500
biunívoco	2500
bivalência	2500
bivalente	2500
bivalve	2500
bivaque	2500
bizantinismo	2500
bizantino	2500
bizarraço	2500
bizarria	2500
bizarro	2500
blasfemador	2500
blasfemar	2500
blasfematório	2500
blasfémia	2500
blasfemo	2500
blindado	2500
blindagem	2500
blindar	2500
bloco	2500
blogue	2500
bloqueador	2500
bloqueante	2500
bloquear	2500
bloqueio	2500
blusa	2500
blusão	2500
boa-fé	2500
boa-noite	2500
boa-nova	2500
boas-entradas	2500
boas-festas	2500
boas-noites	2500
boas-tardes	2500
boas-vindas	2500
boataria	2500
boatar	2500
boateiro	2500
boato	2500
boavisteiro	2500
boazinha	2500
bobagem	2500
bobalhão	2500
bobear	2500
bobinagem	2500
bobina	2500
bobinar	2500
bobo	2500
boca-aberta	2500
bocaça	2500
boca-doce	2500
bocado	2500
boçal	2500
boçalidade	2500
bocal	2500
boca	2500
bocarra	2500
bocejar	2500
bocejo	2500
boceta	2500
bochechada	2500
bochecha	2500
bochechão	2500
bochechar	2500
bochecho	2500
bochechudo	2500
boche	2500
bócio	2500
bocudo	2500
boda	2500
bodegada	2500
bodega	2500
bodegão	2500
bodegueiro	2500
bode	2500
boémia	2500
boémio	2500
bóer	2500
bofetada	2500
bofetão	2500
bofetear	2500
bofete	2500
bofes	2500
bófia	2500
boga	2500
boiada	2500
boia	2500
boiante	2500
boião	2500
boiardo	2500
boiar	2500
boicotagem	2500
boicotar	2500
boicotear	2500
boieira	2500
boieiro	2500
boi-marinho	2500
boina	2500
boi	2500
bojador	2500
bojadura	2500
bojança	2500
bojante	2500
bojarda	2500
bojar	2500
bojo	2500
bojudo	2500
bolachada	2500
bolacha	2500
bolacheirona	2500
bolacheiro	2500
bolachudo	2500
bolada	2500
bola	2500
bolar	2500
bolbo	2500
bolboso	2500
bolchevique	2500
bolchevismo	2500
bolchevista	2500
bolchevizante	2500
bolchevizar	2500
boleia	2500
boleiro	2500
bolero	2500
boletim	2500
boletineiro	2500
bolha	2500
bolhante	2500
bolhão	2500
bolhar	2500
bolhento	2500
bolhoso	2500
bólide	2500
bolina	2500
bolinar	2500
bolineiro	2500
boliviano	2500
bolonhês	2500
bolo	2500
bolorecer	2500
bolo-rei	2500
bolorência	2500
bolorento	2500
bolor	2500
bolotada	2500
bolota	2500
bolsada	2500
bolsa	2500
bolsão	2500
bolsar	2500
bolseiro	2500
bolso	2500
bombacho	2500
bombada	2500
bombagem	2500
bomba	2500
bombarato	2500
bombardear	2500
bombardeio	2500
bombardeira	2500
bombardeiro	2500
bombástico	2500
bombazine	2500
bombazina	2500
bombear	2500
bombeiro	2500
bombom	2500
bombo	2500
bombordo	2500
bom-senso	2500
bom-tom	2500
bonacheirão	2500
bonacheirice	2500
bonança	2500
bonançoso	2500
bondade	2500
bonde	2500
bondoso	2500
bonecada	2500
boneca	2500
boneco	2500
boné	2500
bonequeiro	2500
bonificar	2500
boníssimo	2500
bonitão	2500
boniteza	2500
bonito	2500
bonitote	2500
bonomia	2500
bons-dias	2500
bónus	2500
booleano	2500
boqueira	2500
boqueirão	2500
boquiaberto	2500
boquilha	2500
borato	2500
borboleta	2500
borboletear	2500
borborejar	2500
borbotar	2500
borboto	2500
borbulhaço	2500
borbulhagem	2500
borbulha	2500
borbulhante	2500
borbulhão	2500
borbulhar	2500
borbulhento	2500
borbulhoso	2500
bordadeira	2500
bordado	2500
bordador	2500
bordadura	2500
bordalense	2500
bordalês	2500
borda	2500
bordão	2500
bordar	2500
bordejar	2500
bordeleiro	2500
bordel	2500
bordéus	2500
bordoeira	2500
bordo	2500
boreal	2500
borgonha	2500
borgonhês	2500
borguista	2500
bórico	2500
borlado	2500
borla	2500
boroa	2500
boro	2500
borra-botas	2500
borracha	2500
borrachão	2500
borracheira	2500
borracho	2500
borrachudo	2500
borrada	2500
borradela	2500
borrador	2500
borradura	2500
borralheiro	2500
borralhento	2500
borralho	2500
borra	2500
borrão	2500
borrar	2500
borrasca	2500
borrascoso	2500
borrasqueiro	2500
borratada	2500
borratão	2500
borratar	2500
borregada	2500
borregar	2500
borrego	2500
borregueiro	2500
borrento	2500
borrifadela	2500
borrifador	2500
borrifar	2500
borrifo	2500
bosão	2500
bósnio	2500
bosque	2500
bosquímano	2500
bossa	2500
bostal	2500
bosta	2500
bostar	2500
bosteira	2500
bosteiro	2500
bota-fora	2500
bota	2500
botânica	2500
botânico	2500
botão	2500
botar	2500
botelharia	2500
botelheiro	2500
bote	2500
botequim	2500
botequineiro	2500
botica	2500
boticária	2500
boticário	2500
botija	2500
botim	2500
botina	2500
botoaria	2500
botoeira	2500
botoeiro	2500
botoneira	2500
bouça	2500
bouçar	2500
bovídeo	2500
bovino	2500
boxeador	2500
boxe	2500
braçada	2500
braçadeira	2500
braçado	2500
braçadura	2500
braçal	2500
bracamarte	2500
braça	2500
bracarense	2500
brácaro	2500
bracear	2500
braceiro	2500
bracejar	2500
bracejo	2500
braceleira	2500
bracelete	2500
braço	2500
bráctea	2500
braçudo	2500
bradados	2500
bradar	2500
bradejar	2500
bradicardia	2500
brado	2500
bragançano	2500
braganção	2500
bragancês	2500
braguês	2500
braguilha	2500
braile	2500
brâmane	2500
brama	2500
bramânico	2500
bramanismo	2500
bramar	2500
bramido	2500
bramir	2500
bramismo	2500
brancacento	2500
brancal	2500
branca	2500
branco	2500
brancor	2500
brancura	2500
brande	2500
brandir	2500
brando	2500
brandura	2500
branqueador	2500
branqueadura	2500
branquear	2500
branqueio	2500
branquejante	2500
branquejar	2500
branquiado	2500
branquial	2500
brânquia	2500
branquidão	2500
braquial	2500
braquicéfalo	2500
braquiossauro	2500
brasa	2500
brasão	2500
braseira	2500
braseiro	2500
brasileirada	2500
brasileirismo	2500
brasileiro	2500
brasileirote	2500
brasiliense	2500
brasiliófilo	2500
brasiliofobia	2500
brasonar	2500
brasuca	2500
bravata	2500
braveza	2500
bravio	2500
bravo-de-esmolfo	2500
bravo-de-mel	2500
bravo	2500
bravura	2500
brear	2500
brecada	2500
breca	2500
brecar	2500
brecha	2500
brejeirada	2500
brejeirar	2500
brejeiro	2500
brejeirote	2500
brejo	2500
brejoso	2500
breque	2500
bretão	2500
breu	2500
brevetar	2500
breviário	2500
bricolage	2500
brigada	2500
brigadeiro	2500
briga	2500
brigantino	2500
brigão	2500
brigar	2500
brigoso	2500
brigue	2500
briguento	2500
brilhante	2500
brilhantina	2500
brilhar	2500
brilharete	2500
brilho	2500
brincadeira	2500
brincalhão	2500
brinca	2500
brincão	2500
brincar	2500
brinco	2500
brincos-de-princesa	2500
brincos-de-viúva	2500
brindar	2500
brinde	2500
brinquedo	2500
briol	2500
brio	2500
brioso	2500
brisa	2500
britadeira	2500
britador	2500
brita	2500
britânico	2500
britanismo	2500
britar	2500
broa	2500
brocado	2500
broca	2500
brocar	2500
brocha	2500
brochar	2500
broche	2500
brochura	2500
brócolos	2500
bromar	2500
bromato	2500
brometo	2500
brómico	2500
bromídrico	2500
bromofórmio	2500
bromo	2500
bronca	2500
bronco	2500
broncopneumonia	2500
broncoscopia	2500
broncoscópio	2500
broncotomia	2500
bronquial	2500
bronquice	2500
bronquíolo	2500
brônquio	2500
bronquite	2500
brontossauro	2500
bronzeador	2500
bronzear	2500
bronze	2500
brônzeo	2500
brotar	2500
broto	2500
brucelose	2500
bruços	2500
brumaceiro	2500
brumal	2500
bruma	2500
brumoso	2500
brunir	2500
brusco	2500
brusquidão	2500
brutal	2500
brutalhada	2500
brutalidade	2500
brutalizar	2500
brutamontes	2500
bruteza	2500
brutidade	2500
brutidão	2500
bruto	2500
bruxaria	2500
bruxar	2500
bruxedo	2500
bruxo	2500
bucal	2500
buçal	2500
bucelar	2500
bucha	2500
bucho	2500
bucólica	2500
bucólico	2500
bucolismo	2500
buço	2500
búdico	2500
budismo	2500
budista	2500
bué	2500
bueiro	2500
búfalo	2500
bufão	2500
bufar	2500
bufete	2500
bufido	2500
bufo	2500
bugalha	2500
bugalho	2500
bugalhudo	2500
bugiaria	2500
bugiar	2500
bugiganga	2500
bugigangaria	2500
bujarda	2500
bujarrona	2500
bula	2500
bular	2500
bulbiforme	2500
bulbilho	2500
bulbo	2500
bulboso	2500
buldogue	2500
bule	2500
búlgaro	2500
bulha	2500
bulhão	2500
bulhar	2500
bulhento	2500
bulício	2500
buliçoso	2500
bulidela	2500
bulir	2500
bumba	2500
bumbum	2500
bum	2500
buraca	2500
buracão	2500
buracar	2500
buraco	2500
burburinhar	2500
burburinho	2500
burel	2500
burgomestre	2500
burgo	2500
burguês	2500
burguesia	2500
burguesismo	2500
buril	2500
burlador	2500
burla	2500
burlão	2500
burlar	2500
burlesco	2500
burloso	2500
burocracia	2500
burocracismo	2500
burocrático	2500
burocratismo	2500
burocratizar	2500
burrada	2500
burra	2500
burrão	2500
burreco	2500
burricada	2500
burrical	2500
burrico	2500
burrificar	2500
burriqueiro	2500
burro	2500
buscador	2500
busca	2500
buscante	2500
busca-polos	2500
buscar	2500
busílis	2500
bus	2500
bússola	2500
busto	2500
butano	2500
butique	2500
buxo	2500
buzinadela	2500
buzina	2500
buzinar	2500
búzio	2500
cabaçada	2500
cabaçal	2500
cabaceira	2500
cabaceiro	2500
cabacinha	2500
cabaço	2500
cabala	2500
cabal	2500
cabalar	2500
cabaleta	2500
cabalístico	2500
cabana	2500
cabaré	2500
cabazada	2500
cabazeiro	2500
cabaz	2500
cabeçada	2500
cabeçalho	2500
cabeça	2500
cabecear	2500
cabeceio	2500
cabeceira	2500
cabeceirense	2500
cabeceiro	2500
cabecilha	2500
cabecinha	2500
cabeço	2500
cabeçorra	2500
cabeçorro	2500
cabeçote	2500
cabeçudo	2500
cabedal	2500
cabeleira	2500
cabeleireiro	2500
cabeleiro	2500
cabelo	2500
cabeludo	2500
caber	2500
cabidela	2500
cabide	2500
cabido	2500
cabina	2500
cabinda	2500
cabine	2500
cabisbaixo	2500
cablagem	2500
cabo	2500
cabotagem	2500
cabotinagem	2500
cabotinismo	2500
cabotino	2500
cabo-verde	2500
cabo-verdiano	2500
cabra-cega	2500
cabrada	2500
cabra	2500
cabrão	2500
cabreira	2500
cabreiro	2500
cabresto	2500
cabril	2500
cabrinha	2500
cabriola	2500
cabriolar	2500
cabriolice	2500
cabritada	2500
cabrita	2500
cabritar	2500
cabriteiro	2500
cabrito	2500
cabrito-montês	2500
cábula	2500
cabular	2500
cabulice	2500
cacada	2500
caçada	2500
caçadeira	2500
caçador	2500
caça-minas	2500
caça-moscas	2500
caca	2500
caça	2500
caçante	2500
cação	2500
cacaracá	2500
cacarecos	2500
cacarejar	2500
cacarejo	2500
cacaria	2500
caçarola	2500
caçar	2500
cacatua	2500
cacaual	2500
cacaueiro	2500
cacau	2500
cacauzeiral	2500
cacauzeiro	2500
cacetada	2500
cacetear	2500
cacete	2500
caceteiro	2500
cachaça	2500
cachaceira	2500
cachaceiro	2500
cachaço	2500
cachaçudo	2500
cachalote	2500
cachão	2500
cachear	2500
cachecol	2500
cacheirada	2500
cacheira	2500
cacheiro	2500
cachê	2500
caché	2500
cachimbada	2500
cachimbador	2500
cachimbar	2500
cachimbo	2500
cachoante	2500
cachoeira	2500
cachoeirar	2500
cacholada	2500
cachola	2500
cacho	2500
cachopada	2500
cachopo	2500
cachorrada	2500
cachorra	2500
cachorro	2500
cachorro-quente	2500
cachuchar	2500
cachudo	2500
cacical	2500
cacicar	2500
cacifeiro	2500
cacifo	2500
cacifre	2500
cacifro	2500
cacilheiro	2500
cacique	2500
caciquismo	2500
caçoada	2500
caçoaria	2500
caçoar	2500
cacofonia	2500
caco	2500
cactiforme	2500
cactoide	2500
cato	2500
cadafalso	2500
cadastral	2500
cadastrar	2500
cadastro	2500
cadavérico	2500
cadáver	2500
cadeado	2500
cadeia	2500
cadeirado	2500
cadeiral	2500
cadeira	2500
cadeirão	2500
cadeireiro	2500
cadela	2500
cadelona	2500
cadência	2500
cadenciar	2500
cadencioso	2500
cadente	2500
cadernaço	2500
cadernal	2500
caderneta	2500
caderno	2500
cadete	2500
cadilho	2500
cadinho	2500
cádmio	2500
caducante	2500
caducário	2500
caducar	2500
caduceu	2500
caducidade	2500
caduco	2500
cafajeste	2500
cafeal	2500
cafeeiral	2500
cafeeiro	2500
cafeicultura	2500
cafeína	2500
cafeísmo	2500
café	2500
cafetaria	2500
cafeteira	2500
cafeteiro	2500
cafezada	2500
cafezal	2500
cafezeiral	2500
cafezeiro	2500
cafezito	2500
cáfila	2500
cagaçal	2500
cágado	2500
caganita	2500
cagarola	2500
cagar	2500
caiadela	2500
caiador	2500
caiadura	2500
caiaque	2500
caiar	2500
cãibra	2500
caída	2500
caieiro	2500
caimão	2500
caio	2500
caipirada	2500
caipira	2500
caiporismo	2500
caiqueiro	2500
caíque	2500
cair	2500
cais	2500
caixa	2500
caixão	2500
caixaria	2500
caixeirada	2500
caixeiral	2500
caixeiro	2500
caixeta	2500
caixilhame	2500
caixilharia	2500
caixilho	2500
caixinha	2500
caixotão	2500
caixotaria	2500
caixoteiro	2500
caixote	2500
cajadada	2500
cajado	2500
caju	2500
cajuada	2500
cajueiral	2500
cajueiro	2500
calaboiço	2500
calabouço	2500
calada	2500
calado	2500
calador	2500
calafate	2500
calafetagem	2500
calafetar	2500
calafeto	2500
calafrio	2500
calamidade	2500
calamitoso	2500
cala	2500
calão	2500
calar	2500
calcada	2500
calçada	2500
calcadeira	2500
calçadeira	2500
calcadela	2500
calçado	2500
calcadoiro	2500
calcadouro	2500
calcadura	2500
calçadura	2500
calcagem	2500
calça	2500
calcanhar	2500
calcanheira	2500
calção	2500
calcário	2500
calcar	2500
calçar	2500
calças	2500
calceiro	2500
calcetaria	2500
calcetar	2500
calceteiro	2500
cálcico	2500
calcificar	2500
calcinante	2500
calcinar	2500
calcinatório	2500
calcinhas	2500
cálcio	2500
calcite	2500
calcografar	2500
calcografia	2500
calço	2500
calcorreada	2500
calcorreador	2500
calcorreante	2500
calcorrear	2500
calçotas	2500
calçudo	2500
calculadora	2500
calculador	2500
calcular	2500
calculismo	2500
calculista	2500
calculoso	2500
caldaça	2500
calda	2500
caldar	2500
caldas	2500
caldear	2500
caldeirada	2500
caldeira	2500
caldeirão	2500
caldeiraria	2500
caldeirar	2500
caldeireiro	2500
caldeirinha	2500
caldeiro	2500
caldense	2500
caldeu	2500
caldo	2500
caldo-verde	2500
caledónio	2500
caleidoscópio	2500
caleidoscópico	2500
caleira	2500
calejar	2500
calendas	2500
calendário	2500
calendarizar	2500
cale	2500
calfe	2500
calhadoiro	2500
calhadouro	2500
calhamaçada	2500
calhamaço	2500
calhambeque	2500
calhanço	2500
calha	2500
calhar	2500
calhau	2500
calhe	2500
calhoada	2500
calhoar	2500
calhorda	2500
calibrador	2500
calibragem	2500
calibrar	2500
calibre	2500
cálice	2500
calicida	2500
caliciforme	2500
caliço	2500
calículo	2500
cálido	2500
calidoscópio	2500
califado	2500
califa	2500
californiano	2500
caliginar	2500
caliginoso	2500
caligrafar	2500
caligrafia	2500
calígrafo	2500
calinada	2500
calma	2500
calmante	2500
calmaria	2500
calmar	2500
calmeirão	2500
calmeiro	2500
calmo	2500
calmoso	2500
cal	2500
caloiro	2500
calo	2500
caloraça	2500
calorão	2500
calorento	2500
calorescência	2500
caloria	2500
caloricidade	2500
calórico	2500
calorífero	2500
calorificar	2500
calorífico	2500
calorímetro	2500
calor	2500
caloroso	2500
calosidade	2500
caloso	2500
calota	2500
calotear	2500
caloteiro	2500
calote	2500
caluda	2500
caluniador	2500
calúnia	2500
caluniar	2500
calunioso	2500
calvário	2500
calvar	2500
calvez	2500
calvície	2500
calvo	2500
camada	2500
camaleão	2500
cama	2500
camafeu	2500
câmara-ardente	2500
camaradagem	2500
camarada	2500
camaradão	2500
câmara	2500
camarão	2500
camarário	2500
camarata	2500
camareira	2500
camareiro	2500
camarilha	2500
camarim	2500
camaroeiro	2500
camaronês	2500
camaroteiro	2500
camarote	2500
camartelo	2500
cambada	2500
cambado	2500
cambaleante	2500
cambalear	2500
cambaleio	2500
cambalhota	2500
cambalhotar	2500
cambial	2500
cambiante	2500
cambiar	2500
câmbio	2500
cambismo	2500
cambista	2500
cambojano	2500
cambota	2500
cambras	2500
cambriano	2500
câmbrico	2500
cameleão	2500
cameleiro	2500
camélia	2500
cameliforme	2500
camelino	2500
camelo	2500
camião	2500
camiliana	2500
camiliano	2500
caminhada	2500
caminhante	2500
caminhão	2500
caminhar	2500
caminheiro	2500
caminhense	2500
caminheta	2500
camionagem	2500
camioneta	2500
camionete	2500
camionista	2500
camisa	2500
camisão	2500
camisaria	2500
camiseira	2500
camiseiro	2500
camiseta	2500
camisinha	2500
camisola	2500
camisolão	2500
camisoleiro	2500
camisote	2500
camoeca	2500
camomila	2500
camoniana	2500
camoniano	2500
campainhada	2500
campainha	2500
campainheiro	2500
campal	2500
campana	2500
campanário	2500
campa	2500
campanha	2500
campanólogo	2500
campanudo	2500
campanulado	2500
campânula	2500
campeão	2500
campeonato	2500
campesino	2500
campestre	2500
campina	2500
campino	2500
campomaiorense	2500
camponês	2500
campónio	2500
campo	2500
camuflagem	2500
camuflar	2500
camurça	2500
camurçar	2500
camurcina	2500
canada	2500
cana-de-açúcar	2500
canadense	2500
canadiana	2500
canadiano	2500
canalhada	2500
canalha	2500
canalhismo	2500
canalífero	2500
canaliforme	2500
canalizador	2500
canalizar	2500
canal	2500
cananeu	2500
cana	2500
canapé	2500
canarinho	2500
canário	2500
cana-sacarina	2500
canastrada	2500
canastrado	2500
canastra	2500
canastrão	2500
canastro	2500
canavês	2500
canavial	2500
canção	2500
cancelada	2500
canceladura	2500
cancela	2500
cancelar	2500
cancelo	2500
cancerar	2500
canceriforme	2500
cancerígeno	2500
cancerizar	2500
câncer	2500
canceroso	2500
cancioneiro	2500
cancionista	2500
cançoneta	2500
cancro	2500
candeeiro	2500
candeia	2500
candeio	2500
candelabro	2500
candelária	2500
candente	2500
candidamente	2500
candidatar	2500
candidato	2500
candidatura	2500
cândido	2500
candonga	2500
candongar	2500
candongueiro	2500
candor	2500
candura	2500
canecada	2500
caneca	2500
caneco	2500
caneiro	2500
canelada	2500
caneladura	2500
canela	2500
canelar	2500
caneleira	2500
caneleiro	2500
canelina	2500
caneta	2500
caneta-tinteiro	2500
cânfora	2500
canforar	2500
canforeira	2500
cangaceiro	2500
cangalhada	2500
cangalheiras	2500
cangalheiro	2500
cangalho	2500
canguru	2500
cânhamo	2500
canhão	2500
canheiro	2500
canhonaço	2500
canhonada	2500
canhonar	2500
canhonear	2500
canhoneira	2500
canhoneiro	2500
canhota	2500
canhoto	2500
canibalesco	2500
canibalizar	2500
canibal	2500
caniçada	2500
caniçado	2500
caniçalha	2500
caniçal	2500
caniça	2500
caniche	2500
caniço	2500
